!NUMBER OF ENERGY LEVELS
64
!NUMBER OF COLLISIONAL TRANSITIONS
1899
!NUMBER OF COLLISION TEMPERATURES
25
!COLLISION TEMPERATURES
                         2.0        3.0        5.0       7.0       10.0       15.0       20.0       30.0       50.0       70.0      100.0      150.0      200.0      300.0      500.0      700.0     1000.0     1500.0     2000.0     3000.0     5000.0     7000.0    10000.0    15000.0    20000.0
!NUM         UP    LOW    DOWN_COLL_RATES [cm^3 s^-1]
62    12    7     1.0880E-11 1.0849E-11 1.0810E-11 1.0854E-11 1.0900E-11 1.0958E-11 1.1000E-11 1.1300E-11 1.2160E-11 1.3130E-11 1.4600E-11 1.6920E-11 1.9010E-11 2.2590E-11 2.8060E-11 3.2080E-11 3.6410E-11 4.0480E-11 4.3640E-11 4.5470E-11 4.5470E-11 4.5470E-11 4.5470E-11 4.5470E-11 4.5470E-11 
63    12    8     1.4780E-11 1.4886E-11 1.5020E-11 1.5294E-11 1.5590E-11 1.5701E-11 1.5780E-11 1.5640E-11 1.5320E-11 1.5140E-11 1.5180E-11 1.5850E-11 1.6970E-11 1.9720E-11 2.5230E-11 2.9850E-11 3.5230E-11 4.0838E-11 4.5350E-11 4.9000E-11 4.9000E-11 4.9000E-11 4.9000E-11 4.9000E-11 4.9000E-11 
64    12    9     4.1930E-11 4.2278E-11 4.2720E-11 4.3087E-11 4.3480E-11 4.3498E-11 4.3510E-11 4.3770E-11 4.4590E-11 4.5470E-11 4.6690E-11 4.8390E-11 4.9840E-11 5.2360E-11 5.6660E-11 6.0180E-11 6.4210E-11 6.7987E-11 7.0800E-11 7.1120E-11 7.1120E-11 7.1120E-11 7.1120E-11 7.1120E-11 7.1120E-11 
65    12    10    6.4410E-11 6.6351E-11 6.8880E-11 7.1711E-11 7.4840E-11 7.6719E-11 7.8080E-11 7.7490E-11 7.4610E-11 7.2390E-11 7.0880E-11 7.1420E-11 7.3720E-11 7.9730E-11 9.1110E-11 1.0010E-10 1.1010E-10 1.1997E-10 1.2750E-10 1.3110E-10 1.3110E-10 1.3110E-10 1.3110E-10 1.3110E-10 1.3110E-10 
66    12    11    7.3540E-11 7.6289E-11 7.9900E-11 8.2379E-11 8.5090E-11 8.7298E-11 8.8900E-11 9.0600E-11 9.2300E-11 9.3450E-11 9.4520E-11 9.5040E-11 9.4880E-11 9.4490E-11 9.5480E-11 9.7720E-11 1.0120E-10 1.0444E-10 1.0680E-10 1.0420E-10 1.0420E-10 1.0420E-10 1.0420E-10 1.0420E-10 1.0420E-10 
67    13    1     3.5780E-15 3.6440E-15 3.7290E-15 3.8982E-15 4.0860E-15 4.4666E-15 4.7580E-15 5.6820E-15 8.9760E-15 1.4990E-14 3.0230E-14 7.1960E-14 1.2920E-13 2.6400E-13 5.1680E-13 7.0320E-13 8.8900E-13 1.0595E-12 1.2000E-12 1.3380E-12 1.3380E-12 1.3380E-12 1.3380E-12 1.3380E-12 1.3380E-12 
68    13    2     2.0600E-14 2.0837E-14 2.1140E-14 2.1907E-14 2.2750E-14 2.4526E-14 2.5870E-14 3.0160E-14 4.4780E-14 6.9860E-14 1.2940E-13 2.8040E-13 4.7460E-13 9.0570E-13 1.6920E-12 2.3150E-12 3.0500E-12 3.9161E-12 4.6760E-12 5.4720E-12 5.4720E-12 5.4720E-12 5.4720E-12 5.4720E-12 5.4720E-12 
69    13    3     7.1640E-14 7.1861E-14 7.2140E-14 7.3979E-14 7.5980E-14 8.0321E-14 8.3550E-14 9.4150E-14 1.2850E-13 1.8240E-13 2.9920E-13 5.6940E-13 8.9530E-13 1.5850E-12 2.7720E-12 3.6260E-12 4.5070E-12 5.3923E-12 6.1240E-12 6.8750E-12 6.8750E-12 6.8750E-12 6.8750E-12 6.8750E-12 6.8750E-12 
70    13    4     2.6890E-13 2.6886E-13 2.6880E-13 2.7385E-13 2.7930E-13 2.9174E-13 3.0090E-13 3.3180E-13 4.2710E-13 5.6520E-13 8.3920E-13 1.4070E-12 2.0280E-12 3.2340E-12 5.2610E-12 6.8770E-12 8.8040E-12 1.0954E-11 1.2790E-11 1.4510E-11 1.4510E-11 1.4510E-11 1.4510E-11 1.4510E-11 1.4510E-11 
71    13    5     6.4370E-13 6.4059E-13 6.3670E-13 6.4360E-13 6.5100E-13 6.6896E-13 6.8200E-13 7.2860E-13 8.6670E-13 1.0500E-12 1.3780E-12 1.9940E-12 2.6210E-12 3.7810E-12 5.6190E-12 6.9910E-12 8.5680E-12 1.0393E-11 1.1920E-11 1.3510E-11 1.3510E-11 1.3510E-11 1.3510E-11 1.3510E-11 1.3510E-11 
72    13    6     2.2170E-12 2.2090E-12 2.1990E-12 2.2193E-12 2.2410E-12 2.2880E-12 2.3220E-12 2.4530E-12 2.8310E-12 3.3050E-12 4.1150E-12 5.5340E-12 6.8930E-12 9.2740E-12 1.2990E-11 1.5870E-11 1.9180E-11 2.2595E-11 2.5380E-11 2.7580E-11 2.7580E-11 2.7580E-11 2.7580E-11 2.7580E-11 2.7580E-11 
73    13    7     3.6080E-12 3.6000E-12 3.5900E-12 3.6238E-12 3.6600E-12 3.7077E-12 3.7420E-12 3.8350E-12 4.0790E-12 4.3530E-12 4.7760E-12 5.4770E-12 6.1720E-12 7.5480E-12 1.0150E-11 1.2470E-11 1.5400E-11 1.8801E-11 2.1660E-11 2.4390E-11 2.4390E-11 2.4390E-11 2.4390E-11 2.4390E-11 2.4390E-11 
74    13    8     1.2420E-11 1.2429E-11 1.2440E-11 1.2542E-11 1.2650E-11 1.2738E-11 1.2800E-11 1.3080E-11 1.3920E-11 1.4880E-11 1.6330E-11 1.8650E-11 2.0740E-11 2.4290E-11 2.9660E-11 3.3590E-11 3.7850E-11 4.1887E-11 4.5010E-11 4.6760E-11 4.6760E-11 4.6760E-11 4.6760E-11 4.6760E-11 4.6760E-11 
75    13    9     1.4610E-11 1.4755E-11 1.4940E-11 1.5257E-11 1.5600E-11 1.5856E-11 1.6040E-11 1.6090E-11 1.6040E-11 1.6100E-11 1.6380E-11 1.7200E-11 1.8290E-11 2.0850E-11 2.6050E-11 3.0520E-11 3.5820E-11 4.1475E-11 4.6020E-11 4.9760E-11 4.9760E-11 4.9760E-11 4.9760E-11 4.9760E-11 4.9760E-11 
76    13    10    4.4900E-11 4.5475E-11 4.6210E-11 4.6837E-11 4.7510E-11 4.7568E-11 4.7610E-11 4.7640E-11 4.7960E-11 4.8330E-11 4.8940E-11 5.0120E-11 5.1390E-11 5.3880E-11 5.8180E-11 6.1590E-11 6.5460E-11 6.9103E-11 7.1810E-11 7.2010E-11 7.2010E-11 7.2010E-11 7.2010E-11 7.2010E-11 7.2010E-11 
77    13    11    5.8800E-11 6.0729E-11 6.3250E-11 6.6044E-11 6.9140E-11 7.1744E-11 7.3650E-11 7.4330E-11 7.3650E-11 7.3330E-11 7.3950E-11 7.6410E-11 7.9430E-11 8.5480E-11 9.5710E-11 1.0360E-10 1.1270E-10 1.2186E-10 1.2880E-10 1.3210E-10 1.3210E-10 1.3210E-10 1.3210E-10 1.3210E-10 1.3210E-10 
78    13    12    7.9350E-11 8.2648E-11 8.7000E-11 8.9905E-11 9.3090E-11 9.4405E-11 9.5350E-11 9.5540E-11 9.4380E-11 9.2760E-11 9.0730E-11 8.8830E-11 8.8160E-11 8.8580E-11 9.1650E-11 9.5110E-11 9.9550E-11 1.0339E-10 1.0620E-10 1.0390E-10 1.0390E-10 1.0390E-10 1.0390E-10 1.0390E-10 1.0390E-10 
79    14    1     1.5870E-15 1.6262E-15 1.6770E-15 1.7616E-15 1.8560E-15 2.0425E-15 2.1860E-15 2.6360E-15 4.2760E-15 7.3160E-15 1.5220E-14 3.8270E-14 7.2490E-14 1.6120E-13 3.4890E-13 5.0740E-13 6.9680E-13 9.2456E-13 1.1300E-12 1.3640E-12 1.3640E-12 1.3640E-12 1.3640E-12 1.3640E-12 1.3640E-12 
80    14    2     8.5130E-15 8.6401E-15 8.8030E-15 9.1478E-15 9.5280E-15 1.0303E-14 1.0890E-14 1.2770E-14 1.9420E-14 3.1050E-14 5.9480E-14 1.3720E-13 2.4800E-13 5.2930E-13 1.1230E-12 1.6090E-12 2.1290E-12 2.6177E-12 3.0310E-12 3.4220E-12 3.4220E-12 3.4220E-12 3.4220E-12 3.4220E-12 3.4220E-12 
81    14    3     3.5000E-14 3.5282E-14 3.5640E-14 3.6720E-14 3.7900E-14 4.0370E-14 4.2220E-14 4.8250E-14 6.8660E-14 1.0180E-13 1.7570E-13 3.5530E-13 5.8510E-13 1.1100E-12 2.1310E-12 2.9860E-12 4.0190E-12 5.2302E-12 6.3050E-12 7.4490E-12 7.4490E-12 7.4490E-12 7.4490E-12 7.4490E-12 7.4490E-12 
82    14    4     1.0700E-13 1.0713E-13 1.0730E-13 1.0951E-13 1.1190E-13 1.1714E-13 1.2100E-13 1.3420E-13 1.7810E-13 2.4450E-13 3.8060E-13 6.7880E-13 1.0300E-12 1.7770E-12 3.1190E-12 4.1460E-12 5.2580E-12 6.4027E-12 7.3630E-12 8.3360E-12 8.3360E-12 8.3360E-12 8.3360E-12 8.3360E-12 8.3360E-12 
83    14    5     3.7330E-13 3.7281E-13 3.7220E-13 3.7769E-13 3.8360E-13 3.9758E-13 4.0780E-13 4.4440E-13 5.6260E-13 7.3110E-13 1.0500E-12 1.6770E-12 2.3380E-12 3.6030E-12 5.7440E-12 7.4920E-12 9.6150E-12 1.1999E-11 1.4040E-11 1.5950E-11 1.5950E-11 1.5950E-11 1.5950E-11 1.5950E-11 1.5950E-11 
84    14    6     8.0380E-13 8.0114E-13 7.9780E-13 8.0615E-13 8.1510E-13 8.3447E-13 8.4850E-13 8.9980E-13 1.0650E-12 1.2850E-12 1.6680E-12 2.3460E-12 3.0060E-12 4.1900E-12 6.0460E-12 7.4600E-12 9.1320E-12 1.1121E-11 1.2790E-11 1.4540E-11 1.4540E-11 1.4540E-11 1.4540E-11 1.4540E-11 1.4540E-11 
85    14    7     2.6990E-12 2.6928E-12 2.6850E-12 2.7082E-12 2.7330E-12 2.7813E-12 2.8160E-12 2.9570E-12 3.4100E-12 3.9950E-12 4.9620E-12 6.5620E-12 8.0140E-12 1.0450E-11 1.4140E-11 1.6990E-11 2.0320E-11 2.3797E-11 2.6620E-11 2.8850E-11 2.8850E-11 2.8850E-11 2.8850E-11 2.8850E-11 2.8850E-11 
86    14    8     3.9410E-12 3.9467E-12 3.9540E-12 4.0037E-12 4.0570E-12 4.1152E-12 4.1570E-12 4.2550E-12 4.5450E-12 4.8890E-12 5.4000E-12 6.1750E-12 6.8810E-12 8.2090E-12 1.0710E-11 1.2990E-11 1.5920E-11 1.9399E-11 2.2320E-11 2.5140E-11 2.5140E-11 2.5140E-11 2.5140E-11 2.5140E-11 2.5140E-11 
87    14    9     1.3800E-11 1.3840E-11 1.3890E-11 1.4016E-11 1.4150E-11 1.4243E-11 1.4310E-11 1.4600E-11 1.5670E-11 1.6970E-11 1.8910E-11 2.1710E-11 2.3980E-11 2.7490E-11 3.2400E-11 3.5940E-11 3.9800E-11 4.3570E-11 4.6460E-11 4.8020E-11 4.8020E-11 4.8020E-11 4.8020E-11 4.8020E-11 4.8020E-11 
88    14    10    1.4210E-11 1.4412E-11 1.4670E-11 1.5039E-11 1.5440E-11 1.5777E-11 1.6020E-11 1.6130E-11 1.6180E-11 1.6300E-11 1.6630E-11 1.7440E-11 1.8470E-11 2.0930E-11 2.6050E-11 3.0540E-11 3.5900E-11 4.1671E-11 4.6320E-11 5.0180E-11 5.0180E-11 5.0180E-11 5.0180E-11 5.0180E-11 5.0180E-11 
89    14    11    4.7000E-11 4.7753E-11 4.8720E-11 4.9557E-11 5.0460E-11 5.0670E-11 5.0820E-11 5.0900E-11 5.1870E-11 5.3220E-11 5.5080E-11 5.7360E-11 5.8940E-11 6.1080E-11 6.3980E-11 6.6220E-11 6.8920E-11 7.1683E-11 7.3710E-11 7.3380E-11 7.3380E-11 7.3380E-11 7.3380E-11 7.3380E-11 7.3380E-11 
90    14    12    5.3670E-11 5.5625E-11 5.8190E-11 6.0937E-11 6.3990E-11 6.6812E-11 6.8890E-11 7.0130E-11 7.0110E-11 7.0110E-11 7.1040E-11 7.3950E-11 7.7420E-11 8.4190E-11 9.5170E-11 1.0340E-10 1.1250E-10 1.2177E-10 1.2880E-10 1.3220E-10 1.3220E-10 1.3220E-10 1.3220E-10 1.3220E-10 1.3220E-10 
91    14    13    8.4500E-11 8.8132E-11 9.2930E-11 9.6241E-11 9.9880E-11 1.0135E-10 1.0240E-10 1.0240E-10 1.0180E-10 1.0140E-10 1.0080E-10 1.0010E-10 9.9570E-11 9.9090E-11 9.9740E-11 1.0130E-10 1.0400E-10 1.0649E-10 1.0830E-10 1.0520E-10 1.0520E-10 1.0520E-10 1.0520E-10 1.0520E-10 1.0520E-10 
92    15    1     6.6420E-16 6.8447E-16 7.1090E-16 7.5124E-16 7.9650E-16 8.9317E-16 9.6880E-16 1.3980E-15 3.3110E-15 6.0330E-15 1.1320E-14 2.5010E-14 4.6150E-14 1.0720E-13 2.5750E-13 3.9550E-13 5.5430E-13 7.0590E-13 8.3800E-13 9.5810E-13 9.5810E-13 9.5810E-13 9.5810E-13 9.5810E-13 9.5810E-13 
93    15    2     3.8180E-15 3.8996E-15 4.0050E-15 4.1898E-15 4.3950E-15 4.8379E-15 5.1790E-15 6.9660E-15 1.4620E-14 2.5390E-14 4.5810E-14 9.5360E-14 1.6660E-13 3.5680E-13 7.8770E-13 1.1730E-12 1.6440E-12 2.2056E-12 2.7170E-12 3.3060E-12 3.3060E-12 3.3060E-12 3.3060E-12 3.3060E-12 3.3060E-12 
94    15    3     1.4550E-14 1.4726E-14 1.4950E-14 1.5474E-14 1.6050E-14 1.7280E-14 1.8210E-14 2.2700E-14 4.1010E-14 6.6390E-14 1.1310E-13 2.1860E-13 3.6010E-13 7.1840E-13 1.5020E-12 2.1790E-12 2.9390E-12 3.6788E-12 4.3140E-12 4.9130E-12 4.9130E-12 4.9130E-12 4.9130E-12 4.9130E-12 4.9130E-12 
95    15    4     5.3470E-14 5.3818E-14 5.4260E-14 5.5706E-14 5.7280E-14 6.0779E-14 6.3390E-14 7.5160E-14 1.2050E-13 1.8170E-13 2.8910E-13 5.0820E-13 7.6990E-13 1.3550E-12 2.5070E-12 3.5020E-12 4.7290E-12 6.1731E-12 7.4580E-12 8.8240E-12 8.8240E-12 8.8240E-12 8.8240E-12 8.8240E-12 8.8240E-12 
96    15    5     1.4870E-13 1.4888E-13 1.4910E-13 1.5170E-13 1.5450E-13 1.6118E-13 1.6610E-13 1.8780E-13 2.6920E-13 3.7670E-13 5.5850E-13 9.0270E-13 1.2830E-12 2.0730E-12 3.4880E-12 4.5930E-12 5.8260E-12 7.1398E-12 8.2480E-12 9.3820E-12 9.3820E-12 9.3820E-12 9.3820E-12 9.3820E-12 9.3820E-12 
97    15    6     4.8410E-13 4.8410E-13 4.8410E-13 4.9123E-13 4.9890E-13 5.1652E-13 5.2940E-13 5.8400E-13 7.7900E-13 1.0280E-12 1.4290E-12 2.1230E-12 2.8150E-12 4.1050E-12 6.2770E-12 8.0780E-12 1.0300E-11 1.2838E-11 1.5010E-11 1.7050E-11 1.7050E-11 1.7050E-11 1.7050E-11 1.7050E-11 1.7050E-11 
98    15    7     9.7100E-13 9.6985E-13 9.6840E-13 9.7883E-13 9.9000E-13 1.0126E-12 1.0290E-12 1.0960E-12 1.3290E-12 1.6210E-12 2.0750E-12 2.8040E-12 3.4790E-12 4.6580E-12 6.4830E-12 7.8830E-12 9.5750E-12 1.1655E-11 1.3400E-11 1.5270E-11 1.5270E-11 1.5270E-11 1.5270E-11 1.5270E-11 1.5270E-11 
99    15    8     3.1380E-12 3.1407E-12 3.1440E-12 3.1797E-12 3.2180E-12 3.2825E-12 3.3290E-12 3.5090E-12 4.1300E-12 4.8830E-12 6.0050E-12 7.6950E-12 9.1540E-12 1.1540E-11 1.5120E-11 1.7920E-11 2.1220E-11 2.4737E-11 2.7580E-11 2.9840E-11 2.9840E-11 2.9840E-11 2.9840E-11 2.9840E-11 2.9840E-11 
100   15    9     4.2400E-12 4.2572E-12 4.2790E-12 4.3373E-12 4.4000E-12 4.4686E-12 4.5180E-12 4.6250E-12 4.9600E-12 5.3650E-12 5.9490E-12 6.7890E-12 7.5150E-12 8.8250E-12 1.1240E-11 1.3450E-11 1.6340E-11 1.9851E-11 2.2790E-11 2.5680E-11 2.5680E-11 2.5680E-11 2.5680E-11 2.5680E-11 2.5680E-11 
101   15    10    1.4840E-11 1.4941E-11 1.5070E-11 1.5268E-11 1.5480E-11 1.5661E-11 1.5790E-11 1.6160E-11 1.7510E-11 1.9100E-11 2.1290E-11 2.4200E-11 2.6430E-11 2.9750E-11 3.4290E-11 3.7580E-11 4.1210E-11 4.4814E-11 4.7560E-11 4.9010E-11 4.9010E-11 4.9010E-11 4.9010E-11 4.9010E-11 4.9010E-11 
102   15    11    1.3730E-11 1.3975E-11 1.4290E-11 1.4682E-11 1.5110E-11 1.5487E-11 1.5760E-11 1.5890E-11 1.5850E-11 1.5830E-11 1.5950E-11 1.6510E-11 1.7460E-11 1.9960E-11 2.5370E-11 3.0070E-11 3.5650E-11 4.1592E-11 4.6400E-11 5.0400E-11 5.0400E-11 5.0400E-11 5.0400E-11 5.0400E-11 5.0400E-11 
103   15    12    4.8420E-11 4.9369E-11 5.0590E-11 5.1670E-11 5.2840E-11 5.3347E-11 5.3710E-11 5.3990E-11 5.5300E-11 5.6890E-11 5.8870E-11 6.1010E-11 6.2360E-11 6.4080E-11 6.6400E-11 6.8270E-11 7.0620E-11 7.3082E-11 7.4880E-11 7.4330E-11 7.4330E-11 7.4330E-11 7.4330E-11 7.4330E-11 7.4330E-11 
104   15    13    4.9000E-11 5.0909E-11 5.3420E-11 5.6004E-11 5.8880E-11 6.1699E-11 6.3780E-11 6.5290E-11 6.5540E-11 6.5430E-11 6.6000E-11 6.8560E-11 7.2060E-11 7.9450E-11 9.1790E-11 1.0090E-10 1.1090E-10 1.2077E-10 1.2830E-10 1.3200E-10 1.3200E-10 1.3200E-10 1.3200E-10 1.3200E-10 1.3200E-10 
105   15    14    8.9000E-11 9.2901E-11 9.8060E-11 1.0165E-10 1.0560E-10 1.0734E-10 1.0860E-10 1.0860E-10 1.0720E-10 1.0570E-10 1.0380E-10 1.0170E-10 1.0050E-10 9.9630E-11 1.0030E-10 1.0200E-10 1.0470E-10 1.0714E-10 1.0890E-10 1.0570E-10 1.0570E-10 1.0570E-10 1.0570E-10 1.0570E-10 1.0570E-10 
106   16    1     2.8540E-16 2.9532E-16 3.0830E-16 3.2633E-16 3.4660E-16 3.8467E-16 4.1420E-16 4.9990E-16 7.9050E-16 1.3190E-15 2.7830E-15 7.9070E-15 1.7690E-14 5.2410E-14 1.5680E-13 2.6440E-13 3.9990E-13 5.5277E-13 6.9550E-13 8.5780E-13 8.5780E-13 8.5780E-13 8.5780E-13 8.5780E-13 8.5780E-13 
107   16    2     1.6170E-15 1.6567E-15 1.7080E-15 1.7890E-15 1.8790E-15 2.0529E-15 2.1860E-15 2.5750E-15 3.8670E-15 6.1190E-15 1.2010E-14 3.1170E-14 6.5640E-14 1.8350E-13 5.3400E-13 8.9420E-13 1.3320E-12 1.7549E-12 2.1340E-12 2.4700E-12 2.4700E-12 2.4700E-12 2.4700E-12 2.4700E-12 2.4700E-12 
108   16    3     6.6710E-15 6.7796E-15 6.9190E-15 7.1835E-15 7.4750E-15 8.0497E-15 8.4840E-15 9.7650E-15 1.3870E-14 2.0610E-14 3.6870E-14 8.3720E-14 1.5780E-13 3.7780E-13 9.5080E-13 1.5120E-12 2.2170E-12 3.0291E-12 3.7800E-12 4.6150E-12 4.6150E-12 4.6150E-12 4.6150E-12 4.6150E-12 4.6150E-12 
109   16    4     2.2540E-14 2.2760E-14 2.3040E-14 2.3733E-14 2.4490E-14 2.5990E-14 2.7110E-14 3.0450E-14 4.0930E-14 5.7310E-14 9.4200E-14 1.9050E-13 3.2910E-13 7.0470E-13 1.6050E-12 2.4340E-12 3.4020E-12 4.3574E-12 5.1940E-12 5.9750E-12 5.9750E-12 5.9750E-12 5.9750E-12 5.9750E-12 5.9750E-12 
110   16    5     7.6460E-14 7.6945E-14 7.7560E-14 7.9538E-14 8.1690E-14 8.5918E-14 8.9050E-14 9.8290E-14 1.2620E-13 1.6740E-13 2.5330E-13 4.5310E-13 7.0630E-13 1.3000E-12 2.5470E-12 3.6780E-12 5.1020E-12 6.7582E-12 8.2500E-12 9.8020E-12 9.8020E-12 9.8020E-12 9.8020E-12 9.8020E-12 9.8020E-12 
111   16    6     1.9520E-13 1.9595E-13 1.9690E-13 2.0108E-13 2.0560E-13 2.1390E-13 2.2000E-13 2.3770E-13 2.9070E-13 3.6610E-13 5.1450E-13 8.3260E-13 1.2050E-12 2.0070E-12 3.4980E-12 4.6970E-12 6.0620E-12 7.5373E-12 8.7970E-12 1.0090E-11 1.0090E-11 1.0090E-11 1.0090E-11 1.0090E-11 1.0090E-11 
112   16    7     6.0670E-13 6.0878E-13 6.1140E-13 6.2332E-13 6.3620E-13 6.5839E-13 6.7460E-13 7.2030E-13 8.5250E-13 1.0310E-12 1.3580E-12 1.9940E-12 2.6650E-12 3.9640E-12 6.2380E-12 8.1690E-12 1.0580E-11 1.3303E-11 1.5650E-11 1.7850E-11 1.7850E-11 1.7850E-11 1.7850E-11 1.7850E-11 1.7850E-11 
113   16    8     1.1330E-12 1.1379E-12 1.1440E-12 1.1656E-12 1.1890E-12 1.2214E-12 1.2450E-12 1.3040E-12 1.4700E-12 1.6880E-12 2.0660E-12 2.7450E-12 3.4130E-12 4.6190E-12 6.5120E-12 7.9680E-12 9.7330E-12 1.1918E-11 1.3760E-11 1.5750E-11 1.5750E-11 1.5750E-11 1.5750E-11 1.5750E-11 1.5750E-11 
114   16    9     3.5580E-12 3.5778E-12 3.6030E-12 3.6698E-12 3.7420E-12 3.8302E-12 3.8940E-12 4.0500E-12 4.4880E-12 5.0400E-12 5.9560E-12 7.4900E-12 8.9030E-12 1.1310E-11 1.5050E-11 1.8010E-11 2.1500E-11 2.5182E-11 2.8170E-11 3.0530E-11 3.0530E-11 3.0530E-11 3.0530E-11 3.0530E-11 3.0530E-11 
115   16    10    4.4890E-12 4.5365E-12 4.5970E-12 4.7020E-12 4.8160E-12 4.9222E-12 4.9990E-12 5.1060E-12 5.3560E-12 5.6600E-12 6.1420E-12 6.9040E-12 7.6000E-12 8.8930E-12 1.1340E-11 1.3590E-11 1.6530E-11 2.0099E-11 2.3090E-11 2.6050E-11 2.6050E-11 2.6050E-11 2.6050E-11 2.6050E-11 2.6050E-11 
116   16    11    1.5630E-11 1.5828E-11 1.6080E-11 1.6435E-11 1.6820E-11 1.7111E-11 1.7320E-11 1.7630E-11 1.8530E-11 1.9640E-11 2.1360E-11 2.3950E-11 2.6130E-11 2.9560E-11 3.4400E-11 3.7870E-11 4.1650E-11 4.5354E-11 4.8180E-11 4.9660E-11 4.9660E-11 4.9660E-11 4.9660E-11 4.9660E-11 4.9660E-11 
117   16    12    1.3320E-11 1.3634E-11 1.4040E-11 1.4540E-11 1.5090E-11 1.5530E-11 1.5850E-11 1.6020E-11 1.5970E-11 1.5900E-11 1.5910E-11 1.6300E-11 1.7070E-11 1.9320E-11 2.4660E-11 2.9500E-11 3.5300E-11 4.1428E-11 4.6410E-11 5.0550E-11 5.0550E-11 5.0550E-11 5.0550E-11 5.0550E-11 5.0550E-11 
118   16    13    4.9250E-11 5.0517E-11 5.2160E-11 5.3788E-11 5.5570E-11 5.6402E-11 5.7000E-11 5.7100E-11 5.7470E-11 5.8180E-11 5.9390E-11 6.1210E-11 6.2700E-11 6.4970E-11 6.7860E-11 6.9790E-11 7.1990E-11 7.4223E-11 7.5850E-11 7.5120E-11 7.5120E-11 7.5120E-11 7.5120E-11 7.5120E-11 7.5120E-11 
119   16    14    4.4960E-11 4.7012E-11 4.9730E-11 5.2621E-11 5.5870E-11 5.8697E-11 6.0790E-11 6.2210E-11 6.2420E-11 6.2250E-11 6.2650E-11 6.4860E-11 6.8090E-11 7.5270E-11 8.8060E-11 9.7880E-11 1.0870E-10 1.1922E-10 1.2730E-10 1.3150E-10 1.3150E-10 1.3150E-10 1.3150E-10 1.3150E-10 1.3150E-10 
120   16    15    9.2880E-11 9.7604E-11 1.0390E-10 1.0901E-10 1.1470E-10 1.1673E-10 1.1820E-10 1.1720E-10 1.1430E-10 1.1210E-10 1.0990E-10 1.0800E-10 1.0720E-10 1.0660E-10 1.0670E-10 1.0740E-10 1.0870E-10 1.0998E-10 1.1090E-10 1.0690E-10 1.0690E-10 1.0690E-10 1.0690E-10 1.0690E-10 1.0690E-10 
121   17    1     1.2080E-16 1.2568E-16 1.3210E-16 1.4041E-16 1.4980E-16 1.7172E-16 1.8920E-16 3.0760E-16 8.6470E-16 1.6530E-15 3.2040E-15 7.6250E-15 1.5460E-14 4.2470E-14 1.2640E-13 2.1910E-13 3.4020E-13 4.6550E-13 5.8150E-13 6.8750E-13 6.8750E-13 6.8750E-13 6.8750E-13 6.8750E-13 6.8750E-13 
122   17    2     7.0290E-16 7.2413E-16 7.5180E-16 7.9105E-16 8.3490E-16 9.3650E-16 1.0160E-15 1.5030E-15 3.7120E-15 6.8340E-15 1.2890E-14 2.9160E-14 5.6070E-14 1.4180E-13 3.8550E-13 6.4090E-13 9.7290E-13 1.3541E-12 1.7120E-12 2.1150E-12 2.1150E-12 2.1150E-12 2.1150E-12 2.1150E-12 2.1150E-12 
123   17    3     2.8540E-15 2.9112E-15 2.9850E-15 3.1066E-15 3.2410E-15 3.5533E-15 3.7930E-15 5.0880E-15 1.0670E-14 1.8540E-14 3.3510E-14 7.1170E-14 1.2900E-13 3.0160E-13 7.6710E-13 1.2410E-12 1.8380E-12 2.4528E-12 3.0100E-12 3.5290E-12 3.5290E-12 3.5290E-12 3.5290E-12 3.5290E-12 3.5290E-12 
124   17    4     1.0500E-14 1.0636E-14 1.0810E-14 1.1154E-14 1.1530E-14 1.2430E-14 1.3110E-14 1.6460E-14 3.0150E-14 4.9070E-14 8.3850E-14 1.6330E-13 2.7230E-13 5.5750E-13 1.2240E-12 1.8580E-12 2.6700E-12 3.6357E-12 4.5260E-12 5.5230E-12 5.5230E-12 5.5230E-12 5.5230E-12 5.5230E-12 5.5230E-12 
125   17    5     3.2550E-14 3.2775E-14 3.3060E-14 3.3808E-14 3.4620E-14 3.6716E-14 3.8280E-14 4.5510E-14 7.3550E-14 1.1180E-13 1.8060E-13 3.2780E-13 5.1540E-13 9.7070E-13 1.9510E-12 2.8180E-12 3.8400E-12 4.9034E-12 5.8320E-12 6.7430E-12 6.7430E-12 6.7430E-12 6.7430E-12 6.7430E-12 6.7430E-12 
126   17    6     1.0220E-13 1.0260E-13 1.0310E-13 1.0502E-13 1.0710E-13 1.1256E-13 1.1660E-13 1.3400E-13 1.9770E-13 2.8230E-13 4.2760E-13 7.1050E-13 1.0320E-12 1.7190E-12 3.0250E-12 4.1620E-12 5.6060E-12 7.3503E-12 8.9080E-12 1.0560E-11 1.0560E-11 1.0560E-11 1.0560E-11 1.0560E-11 1.0560E-11 
127   17    7     2.4710E-13 2.4750E-13 2.4800E-13 2.5137E-13 2.5500E-13 2.6481E-13 2.7200E-13 3.0120E-13 4.0320E-13 5.3660E-13 7.6130E-13 1.1760E-12 1.6210E-12 2.5070E-12 4.0280E-12 5.1990E-12 6.5330E-12 8.0387E-12 9.3130E-12 1.0670E-11 1.0670E-11 1.0670E-11 1.0670E-11 1.0670E-11 1.0670E-11 
